,commitID,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
5,7_7de89cc7221fc03aa3085bb408206051fbb4468class,3.37273,5.22364,1.85091,3.37273,10.85455,1.22909,0.12909,7.88182,80.63818,0.15005,-0.008,-0.008,6.24545,0.52182,4.12182,0.32364,0.31091,1.48909,5.94,0.06,0.13455,0.04364,1.63455,0.62545,0.31818,0.98182,0.06909,0.26545,0.64364,0,1.87455,45.13273,2.98364,0.53455,1.74727,0.70364,0.54909,8.42909,4.29273,6.65455,2.26,4.51455,0.91091,0.32727,0.02909,0,43.43273,29.02182,0.09636
6,11_cc91513d7e6fc5e31f5615415a413d3d4ad8e44class,3.05,5.45,2.4,3.05,6.95,1.3,0.08333,6.41667,11.91667,0.13578,0,0,4.7,0.18333,4.28333,0.06667,0.2,0.15,4.66667,0.01667,0.78333,0.85,1.26667,0.3,0.26667,0.7,0.03333,0.26667,0.33333,0,2.58333,32.38333,1.91667,0.38333,0.51667,0.46667,0.18333,5.13333,4.08333,4.36667,1.3,2.91667,0.7,0.53333,0.03333,0,27.76667,16.93333,0.21667
7,10_404f639c96735007410ce2f9700aca76173ab67class,3.27945,5.70685,2.4274,3.27945,12.34521,1.2411,0.12603,7.8,100.06849,0.17777,-0.0101,-0.0101,7.34521,0.4411,4.86027,0.37534,0.2137,1.89589,6.98904,0.07123,0.17808,0.04658,1.98082,0.69041,0.39452,1.20274,0.06027,0.32329,0.72329,0,2.00822,47.92055,3.97808,0.47397,2.19726,0.53699,0.57808,9.79726,3.91233,7.36986,2.21096,4.85205,0.67123,0.39452,0.03288,0,46.87945,31.40548,0.14521
8,1_918aac62663360c1692e716bb920522e65df134class,3.29947,6.27807,2.97861,3.29947,13.8984,1.32086,0.10695,10.15508,122.42781,0.19648,-0.02667,-0.02667,6.81818,0.75401,5.70053,0.33155,0.24599,0.54011,6.50802,0.0107,0.00535,0.08556,2.02139,0.64706,0.3369,1.39572,0.15508,0.13369,0.59893,0,6.48663,59.03209,4.45989,0.81818,2.76471,0.78075,0.82353,13.89305,6.39572,9.32086,2.74332,5.6738,0.90374,0.54545,0.04813,0,45.44385,16.4492,0.06952
9,3_02254c25b4012a1b1c36e829edee45f42affd25class,2.91188,5.18774,2.27586,2.91188,12.96935,1.31034,0.09195,7.90038,140.19157,0.17647,-0.07246,-0.07246,7.59004,0.5977,5.13793,0.341,0.15709,1.95402,7.26437,0.00766,0.01149,0.0613,1.78161,0.7318,0.44061,1.14559,0.06513,0.13027,0.69349,0,4.61303,50.08429,3.83908,0.60536,2.05364,0.58621,0.69732,11.0613,4.88506,7.74713,2.48276,4.61686,0.71264,0.42146,0.03448,0,47.54789,16.10345,0.04981
10,4_c44cc0062c76f498a8b11572b53cc2db55fbf93class,3.05535,5.36162,2.30627,3.05535,12.65683,1.29889,0.09963,7.98524,116.90775,0.18321,-0.05333,-0.05333,7.24354,0.43542,4.71587,0.32103,0.26199,1.94465,6.94096,0.00738,0.15129,0.05166,1.95203,0.8155,0.47232,1.28413,0.06273,0.13284,0.81181,0,4.09963,48.92251,4.02214,0.54613,2.26568,0.56458,0.67159,10.78229,4.52768,7.45756,2.30627,4.7786,0.7048,0.39483,0.02583,0,47.82288,19.69742,0.12546
11,6_6d6f6edfdab713d3054f341dfa22d690cd43b77class,3.27711,6.05622,2.77912,3.27711,12.80723,1.32932,0.09639,8.09639,133.57831,0.18172,-0.07937,-0.07937,7.05622,0.62249,4.99598,0.36546,0.16466,1.53012,6.70683,0.00803,0.01205,0.06426,1.86747,0.76707,0.46185,1.20884,0.06024,0.13655,0.72691,0,5.07631,51.16466,4.07229,0.63855,2.18474,0.65863,0.73092,11.63855,5.19679,7.80723,2.61044,4.85542,0.751,0.44177,0.03614,0,47.81526,12.77108,0.05221
12,5_2a847d080fd6e439dfca30a54ca4ddade605087class,3,5.28302,2.28302,3,13.13585,1.29434,0.09811,8.03774,130.67925,0.18499,-0.05634,-0.05634,7.58491,0.44528,5.01887,0.35094,0.27547,1.93962,7.2566,0.00755,0.15472,0.05283,1.95094,0.81887,0.47547,1.27547,0.06415,0.13585,0.81132,0,4.18113,50.3434,4.03396,0.55849,2.28679,0.57358,0.68679,11.03774,4.58113,7.8566,2.40755,4.8,0.71698,0.40377,0.02642,0,47.89434,20.00377,0.04906
13,12_de4c207aafb924e5a104e7f1b9e3b37c0f05bebclass,3.72613,5.72793,2.0018,3.72613,12.01441,1.20901,0.10811,8.25766,82.12613,0.1414,-0.00787,-0.00787,6.35856,0.51171,4.13514,0.29009,0.35135,1.58198,6.08649,0.04685,0.13514,0.04324,1.77297,0.7027,0.37658,1.02523,0.07387,0.2973,0.77658,0,1.9009,50.21802,3.16216,0.82703,2.09189,0.99279,0.62883,10.76757,4.68829,7.3982,2.54234,5.02342,1.47027,0.30631,0.01441,0,45.74234,26.93514,0.16036
14,16_040b6bf9bf7d7e105eed6ada67e73af0de0e25bclass,3.06909,5.35273,2.28364,3.06909,12.65818,1.29455,0.09818,7.88727,116.77091,0.18415,-0.05195,-0.05195,7.30182,0.42909,4.68,0.32364,0.25818,2.04,6.99636,0.00727,0.14909,0.05091,1.92,0.80364,0.46545,1.26182,0.06182,0.13091,0.79636,0,4.02909,48.74182,3.97455,0.54909,2.24,0.55636,0.66545,10.98182,4.47636,7.43636,2.32364,4.74182,0.69818,0.38909,0.02545,0,47.89818,19.41818,0.12364
15,19_d85cb0b68b961f73a9352cba5895da98d96d55fclass,3.11712,5.46547,2.34835,3.11712,12.44745,1.22823,0.10811,7.73273,102.24324,0.17865,-0.00571,-0.00571,7.44745,0.42643,4.87387,0.37237,0.21622,1.98498,7.09309,0.06907,0.16517,0.05105,2.02402,0.74474,0.42042,1.21622,0.04805,0.33934,0.78078,0,1.90991,48.09309,3.93393,0.49249,2.16216,0.55556,0.59159,10.003,3.96396,7.3964,2.18318,4.82583,0.65465,0.41742,0.02102,0,47.54054,27.91291,0.15916
16,18_bb4e2bc8a01d8d17cba3dff7ac8e5ad0ab1e232class,3.32086,5.72727,2.40642,3.32086,12.25401,1.24332,0.12834,7.75668,101.32086,0.17776,-0.0099,-0.0099,7.29679,0.43048,4.80481,0.37701,0.20856,1.90642,6.9385,0.06952,0.1738,0.04813,1.99733,0.69786,0.40374,1.2139,0.05882,0.32086,0.72995,0,1.97059,47.42246,3.80481,0.46257,2.16845,0.52406,0.57487,9.79679,3.85027,7.3877,2.20588,4.85294,0.6631,0.3984,0.03209,0,46.66845,30.64706,0.14973
17,15_73de2f99302a27bb23fa4d33fe10abf4c4b2d96class,2.97015,5.53731,2.56716,2.97015,13.70896,1.20149,0.08209,9.41791,74.0597,0.1683,0,0,6.31343,0.41791,5.61194,0.16418,0.1791,0.35821,6.17164,0.00746,0.00746,1.08209,1.80597,0.55224,0.38806,1.26119,0.02239,0.13433,0.57463,0,5.33582,56.68657,4.33582,0.82836,2.58209,0.79104,0.80597,9.1791,6.88806,8.26866,2.55224,4.88806,0.79104,0.60448,0.03731,0,43.10448,7.63433,0.09701
18,17_386bbde205af3cc25bd87a21a509ba1224b2713class,3.03268,5.39542,2.36275,3.03268,12.42484,1.20915,0.08824,7.7451,98.5817,0.18067,-0.00613,-0.00613,7.39216,0.43137,4.80065,0.37582,0.23203,1.98366,7.03268,0.04248,0.17974,0.05556,2.01307,0.7451,0.4281,1.18954,0.05229,0.34314,0.75163,0,1.88889,48.08497,3.91503,0.5098,2.16013,0.53595,0.60458,10.15686,3.79739,7.37908,2.16667,4.83987,0.67647,0.42157,0.02288,0,47.84967,22.11438,0.11111
